word	nodeType	synsetCount	unit	count
milk	NOUN	7	shining-dialogue	2
mind	NOUN	13	shining-dialogue	4
mind	VERB	13	shining-dialogue	14
minute	NOUN	8	shining-dialogue	26
mirror	NOUN	4	shining-dialogue	12
miserable	ADJ	6	shining-dialogue	2
miss	VERB	12	shining-dialogue	6
mistake	NOUN	5	shining-dialogue	2
model	NOUN	16	shining-dialogue	6
molasse	NOUN	0	shining-dialogue	2
mom	NOUN	1	shining-dialogue	10
moment	NOUN	6	shining-dialogue	14
momentary	ADJ	1	shining-dialogue	2
money	NOUN	3	shining-dialogue	4
month	NOUN	2	shining-dialogue	11
mood	NOUN	3	shining-dialogue	2
mop	VERB	3	shining-dialogue	2
moral	ADJ	3	shining-dialogue	2
more	ADJ	5	shining-dialogue	8
morning	NOUN	4	shining-dialogue	6
most	ADJ	5	shining-dialogue	2
mother	NOUN	7	shining-dialogue	6
motif	NOUN	3	shining-dialogue	2
mound	NOUN	6	shining-dialogue	4
mountain	NOUN	2	shining-dialogue	12
mouth	NOUN	11	shining-dialogue	26
move	NOUN	21	shining-dialogue	28
move	VERB	21	shining-dialogue	256
movie	NOUN	1	shining-dialogue	2
much	ADJ	7	shining-dialogue	6
mum	NOUN	4	shining-dialogue	2
murder	NOUN	3	shining-dialogue	8
muscular	ADJ	4	shining-dialogue	2
mutter	VERB	4	shining-dialogue	2
naked	ADJ	5	shining-dialogue	8
name	NOUN	15	shining-dialogue	6
name	VERB	15	shining-dialogue	2
national	ADJ	8	shining-dialogue	2
naughty	ADJ	2	shining-dialogue	2
near	VERB	9	shining-dialogue	2
neck	NOUN	6	shining-dialogue	10
need	NOUN	7	shining-dialogue	2
need	VERB	7	shining-dialogue	10
nervous	ADJ	5	shining-dialogue	2
new	ADJ	12	shining-dialogue	6
news	NOUN	5	shining-dialogue	2
newspaper	NOUN	4	shining-dialogue	2
next	ADJ	4	shining-dialogue	6
nice	ADJ	6	shining-dialogue	14
nigger	NOUN	1	shining-dialogue	6
night	NOUN	8	shining-dialogue	7
nightmare	NOUN	2	shining-dialogue	2
ninety	NOUN	2	shining-dialogue	2
no	NOUN	6	shining-dialogue	8
nod	VERB	7	shining-dialogue	2
noise	NOUN	7	shining-dialogue	2
none	NOUN	4	shining-dialogue	2
normal	ADJ	5	shining-dialogue	2
north	NOUN	9	shining-dialogue	2
note	NOUN	13	shining-dialogue	6
note	VERB	13	shining-dialogue	2
notice	NOUN	11	shining-dialogue	2
notice	VERB	11	shining-dialogue	4
number	NOUN	17	shining-dialogue	14
nursery	NOUN	2	shining-dialogue	2
o'clock	NOUN	1	shining-dialogue	2
occasion	NOUN	6	shining-dialogue	2
occur	VERB	3	shining-dialogue	16
off)(cont'd	ADJ	0	shining-dialogue	1
office	NOUN	7	shining-dialogue	42
official	NOUN	7	shining-dialogue	2
okay	ADJ	4	shining-dialogue	22
old	ADJ	9	shining-dialogue	12
olive	NOUN	6	shining-dialogue	2
one	NOUN	9	shining-dialogue	4
only	ADJ	9	shining-dialogue	6
ooze	VERB	4	shining-dialogue	2
open	ADJ	36	shining-dialogue	76
open	VERB	36	shining-dialogue	52
opening	NOUN	25	shining-dialogue	4
operate	VERB	7	shining-dialogue	2
operator	NOUN	5	shining-dialogue	5
opposite	ADJ	11	shining-dialogue	2
order	NOUN	24	shining-dialogue	4
other	ADJ	4	shining-dialogue	22
other	NOUN	4	shining-dialogue	2
outline	VERB	6	shining-dialogue	2
outlye	VERB	0	shining-dialogue	2
outside	ADJ	14	shining-dialogue	2
outstretched	ADJ	1	shining-dialogue	4
oven	ADJ	1	shining-dialogue	2
oven	NOUN	1	shining-dialogue	2
oven	VERB	1	shining-dialogue	2
overturn	VERB	8	shining-dialogue	2
own	ADJ	2	shining-dialogue	4
owner	NOUN	2	shining-dialogue	2
p.m.	NOUN	2	shining-dialogue	2
packet	NOUN	4	shining-dialogue	8
page	NOUN	9	shining-dialogue	2
pan	NOUN	7	shining-dialogue	96
panel	NOUN	10	shining-dialogue	14
paper	NOUN	9	shining-dialogue	32
pardon	NOUN	5	shining-dialogue	2
park	NOUN	8	shining-dialogue	2
park	VERB	8	shining-dialogue	4
part	NOUN	18	shining-dialogue	8
particular	ADJ	9	shining-dialogue	4
party	NOUN	6	shining-dialogue	12
pass	NOUN	43	shining-dialogue	4
pass	VERB	43	shining-dialogue	6
passenger	NOUN	1	shining-dialogue	4
past	ADJ	6	shining-dialogue	2
past	NOUN	6	shining-dialogue	4
pat	VERB	7	shining-dialogue	4
path	NOUN	4	shining-dialogue	2
pause	VERB	4	shining-dialogue	2
peace	NOUN	5	shining-dialogue	2
peach	NOUN	5	shining-dialogue	2
peanut	NOUN	5	shining-dialogue	4
pedal	NOUN	5	shining-dialogue	4
pedal	VERB	5	shining-dialogue	6
peer	VERB	3	shining-dialogue	2
people	NOUN	6	shining-dialogue	24
period	NOUN	7	shining-dialogue	2
petrol	NOUN	1	shining-dialogue	2
phone	NOUN	4	shining-dialogue	150
phone	VERB	4	shining-dialogue	2
photograph	NOUN	3	shining-dialogue	4
pick	VERB	21	shining-dialogue	28
picture	NOUN	12	shining-dialogue	6
piece	NOUN	18	shining-dialogue	8
pierce	VERB	6	shining-dialogue	2
pig	NOUN	9	shining-dialogue	4
pillar	NOUN	5	shining-dialogue	4
pillow	NOUN	2	shining-dialogue	2
pin	NOUN	15	shining-dialogue	4
pink	ADJ	7	shining-dialogue	2
place	NOUN	32	shining-dialogue	32
place	VERB	32	shining-dialogue	2
plan	NOUN	7	shining-dialogue	2
plane	NOUN	9	shining-dialogue	2
plate	NOUN	16	shining-dialogue	6
play	NOUN	52	shining-dialogue	8
play	VERB	52	shining-dialogue	17
pleased	ADJ	5	shining-dialogue	2
pleasure	NOUN	5	shining-dialogue	4
plenty	NOUN	3	shining-dialogue	6
plough	NOUN	4	shining-dialogue	2
plug	NOUN	13	shining-dialogue	4
plug	VERB	13	shining-dialogue	2
pocket	NOUN	11	shining-dialogue	2
point	NOUN	40	shining-dialogue	6
point	VERB	40	shining-dialogue	24
police	NOUN	2	shining-dialogue	2
porch	NOUN	1	shining-dialogue	2
pork	NOUN	2	shining-dialogue	2
portable	ADJ	3	shining-dialogue	2
possible	ADJ	4	shining-dialogue	12
pot	NOUN	10	shining-dialogue	6
pound	NOUN	22	shining-dialogue	6
pour	VERB	6	shining-dialogue	2
predecessor	NOUN	2	shining-dialogue	2
predict	VERB	2	shining-dialogue	4
premise	NOUN	4	shining-dialogue	2
prepare	VERB	8	shining-dialogue	4
president	NOUN	6	shining-dialogue	2
press	NOUN	23	shining-dialogue	4
prettiest	NOUN	2	shining-dialogue	2
pretty	ADJ	3	shining-dialogue	2
prevent	VERB	2	shining-dialogue	2
principal	NOUN	7	shining-dialogue	2
problem	NOUN	3	shining-dialogue	20
producer	NOUN	3	shining-dialogue	3
program	NOUN	10	shining-dialogue	2
project	NOUN	14	shining-dialogue	2
promise	VERB	6	shining-dialogue	4
prove	VERB	9	shining-dialogue	2
prune	NOUN	3	shining-dialogue	2
puff	VERB	17	shining-dialogue	2
pull	VERB	24	shining-dialogue	26
pump	NOUN	11	shining-dialogue	2
push	VERB	15	shining-dialogue	8
put	VERB	10	shining-dialogue	112
quarter	NOUN	18	shining-dialogue	2
quick	ADJ	8	shining-dialogue	4
r	NOUN	4	shining-dialogue	192
r.hand	NOUN	0	shining-dialogue	2
rack	NOUN	18	shining-dialogue	4
radio	NOUN	5	shining-dialogue	50
railroad	NOUN	5	shining-dialogue	2
raincoat	NOUN	1	shining-dialogue	2
raise	VERB	31	shining-dialogue	6
raisin	NOUN	1	shining-dialogue	2
ranger	NOUN	3	shining-dialogue	101
rap	VERB	10	shining-dialogue	2
raps	VERB	10	shining-dialogue	2
rattle	VERB	5	shining-dialogue	2
re	VERB	3	shining-dialogue	2
reach	VERB	13	shining-dialogue	18
react	NOUN	3	shining-dialogue	2
react	VERB	3	shining-dialogue	22
reaction	NOUN	7	shining-dialogue	2
read	VERB	12	shining-dialogue	10
reading	NOUN	19	shining-dialogue	2
ready	ADJ	8	shining-dialogue	6
real	ADJ	13	shining-dialogue	6
recei	NOUN	0	shining-dialogue	2
receive	VERB	13	shining-dialogue	6
receiver	NOUN	6	shining-dialogue	2
reception	NOUN	5	shining-dialogue	6
receptionist	NOUN	1	shining-dialogue	2
recognize	VERB	9	shining-dialogue	2
recollection	NOUN	3	shining-dialogue	2
recommend	VERB	3	shining-dialogue	2
record	NOUN	13	shining-dialogue	4
red	ADJ	7	shining-dialogue	2
reduce	VERB	20	shining-dialogue	2
reference	NOUN	11	shining-dialogue	2
reflect	VERB	7	shining-dialogue	10
reflection	NOUN	8	shining-dialogue	2
refurbish	VERB	1	shining-dialogue	2
region	NOUN	5	shining-dialogue	2
regular	ADJ	17	shining-dialogue	2
remember	VERB	8	shining-dialogue	20
remove	VERB	9	shining-dialogue	4
rent	VERB	9	shining-dialogue	2
repair	NOUN	8	shining-dialogue	2
repair	VERB	8	shining-dialogue	4
repay	VERB	4	shining-dialogue	2
repel	VERB	5	shining-dialogue	2
repetition	NOUN	3	shining-dialogue	10
replace	VERB	4	shining-dialogue	2
resort	VERB	6	shining-dialogue	2
resourceful	ADJ	1	shining-dialogue	2
responsibility	NOUN	3	shining-dialogue	10
rest	NOUN	18	shining-dialogue	6
rest	VERB	18	shining-dialogue	6
reveal	VERB	3	shining-dialogue	26
revealing	ADJ	6	shining-dialogue	2
reverse	NOUN	14	shining-dialogue	6
rib	NOUN	8	shining-dialogue	2
ridiculous	ADJ	3	shining-dialogue	2
right	ADJ	36	shining-dialogue	24
ring	NOUN	15	shining-dialogue	6
ring	VERB	15	shining-dialogue	2
rinse	VERB	7	shining-dialogue	2
rise	VERB	27	shining-dialogue	6
river	NOUN	1	shining-dialogue	4
road	NOUN	2	shining-dialogue	53
roast	NOUN	5	shining-dialogue	4
rock	NOUN	9	shining-dialogue	2
roll	NOUN	33	shining-dialogue	4
roll	VERB	33	shining-dialogue	2
room	NOUN	5	shining-dialogue	58
rotate	VERB	6	shining-dialogue	2
round	ADJ	25	shining-dialogue	4
round	NOUN	25	shining-dialogue	8
round	VERB	25	shining-dialogue	4
rub	VERB	5	shining-dialogue	4
rule	NOUN	19	shining-dialogue	2
rule	VERB	19	shining-dialogue	2
run	ADJ	57	shining-dialogue	2
run	VERB	57	shining-dialogue	92
sack	NOUN	13	shining-dialogue	2
same	ADJ	6	shining-dialogue	2
sandwich	NOUN	3	shining-dialogue	8
say	VERB	12	shining-dialogue	40
scar	NOUN	3	shining-dialogue	4
scare	VERB	4	shining-dialogue	2
scared	ADJ	4	shining-dialogue	8
scatter	VERB	8	shining-dialogue	2
scenic	ADJ	2	shining-dialogue	2
school	NOUN	10	shining-dialogue	10
schoolteacher	NOUN	1	shining-dialogue	2
scrawl	VERB	2	shining-dialogue	2
scream	VERB	6	shining-dialogue	8
screaming	NOUN	8	shining-dialogue	2
search	NOUN	9	shining-dialogue	4
search	VERB	9	shining-dialogue	2
season	NOUN	6	shining-dialogue	2
seat	NOUN	16	shining-dialogue	8
seat	VERB	16	shining-dialogue	38
seclusion	NOUN	2	shining-dialogue	2
second	ADJ	15	shining-dialogue	6
second	NOUN	15	shining-dialogue	2
secretary	NOUN	4	shining-dialogue	2
see	VERB	25	shining-dialogue	64
seem	VERB	4	shining-dialogue	12
self	NOUN	3	shining-dialogue	2
sense	NOUN	9	shining-dialogue	2
sentence	NOUN	4	shining-dialogue	4
serious	ADJ	6	shining-dialogue	6
serve	VERB	16	shining-dialogue	4
service	NOUN	18	shining-dialogue	2
serviette	NOUN	1	shining-dialogue	12
set	NOUN	45	shining-dialogue	28
set	VERB	45	shining-dialogue	4
settle	VERB	23	shining-dialogue	2
settler	NOUN	3	shining-dialogue	2
several	ADJ	3	shining-dialogue	2
shaft	NOUN	14	shining-dialogue	4
shake	VERB	15	shining-dialogue	32
sheet	NOUN	10	shining-dialogue	24
shelf	NOUN	2	shining-dialogue	10
shin	VERB	5	shining-dialogue	4
shine	NOUN	11	shining-dialogue	4
shine	VERB	11	shining-dialogue	2
shining	NOUN	15	shining-dialogue	6
ship	NOUN	6	shining-dialogue	2
shoot	VERB	22	shining-dialogue	8
shooting	NOUN	22	shining-dialogue	16
shot	NOUN	38	shining-dialogue	11
shotgun	NOUN	1	shining-dialogue	2
shoulder	NOUN	8	shining-dialogue	14
shout	VERB	5	shining-dialogue	2
show	VERB	16	shining-dialogue	10
showing	NOUN	14	shining-dialogue	2
shriek	VERB	3	shining-dialogue	2
shut	VERB	5	shining-dialogue	8
shuttered	ADJ	2	shining-dialogue	2
side	NOUN	14	shining-dialogue	30
sidewinder	NOUN	2	shining-dialogue	4
sigh	VERB	4	shining-dialogue	2
sign	VERB	20	shining-dialogue	2
silly	ADJ	5	shining-dialogue	2
single	ADJ	10	shining-dialogue	4
sink	NOUN	13	shining-dialogue	2
sink	VERB	13	shining-dialogue	4
sir	NOUN	2	shining-dialogue	2
sit	VERB	10	shining-dialogue	122
site	NOUN	4	shining-dialogue	4
situation	NOUN	5	shining-dialogue	4
skeleton	NOUN	4	shining-dialogue	6
skiing	NOUN	2	shining-dialogue	2
slash	NOUN	9	shining-dialogue	2
slash	VERB	9	shining-dialogue	2
sleep	NOUN	6	shining-dialogue	6
sleep	VERB	6	shining-dialogue	2
sleeve	NOUN	2	shining-dialogue	2
slide	NOUN	10	shining-dialogue	2
slide	VERB	10	shining-dialogue	6
slight	ADJ	5	shining-dialogue	2
slip	VERB	26	shining-dialogue	2
slope	NOUN	3	shining-dialogue	2
slow	ADJ	11	shining-dialogue	2
slow	VERB	11	shining-dialogue	4
slump	VERB	6	shining-dialogue	2
small	ADJ	13	shining-dialogue	4
smash	VERB	16	shining-dialogue	2
smell	VERB	10	shining-dialogue	2
smile	NOUN	3	shining-dialogue	2
smile	VERB	3	shining-dialogue	16
smooth	VERB	12	shining-dialogue	2
snow	NOUN	6	shining-dialogue	74
snow	VERB	6	shining-dialogue	4
snowball	NOUN	6	shining-dialogue	2
snowbound	NOUN	1	shining-dialogue	2
snowbound	VERB	1	shining-dialogue	2
snowcat	NOUN	0	shining-dialogue	2
snowdrift	NOUN	1	shining-dialogue	2
snowstorm	NOUN	1	shining-dialogue	4
soak	VERB	11	shining-dialogue	2
sob	VERB	4	shining-dialogue	4
sobbing	NOUN	2	shining-dialogue	6
sociable	NOUN	3	shining-dialogue	2
socket	NOUN	3	shining-dialogue	2
sofa	NOUN	1	shining-dialogue	6
sofa	VERB	1	shining-dialogue	2
soiree	ADJ	1	shining-dialogue	2
solitary	ADJ	7	shining-dialogue	2
solitude	NOUN	3	shining-dialogue	2
somersault	VERB	2	shining-dialogue	2
son	NOUN	2	shining-dialogue	16
sorry	ADJ	4	shining-dialogue	6
sort	NOUN	6	shining-dialogue	4
soul	NOUN	5	shining-dialogue	2
sound	NOUN	24	shining-dialogue	6
sound	VERB	24	shining-dialogue	6
spare	VERB	13	shining-dialogue	2
speak	VERB	5	shining-dialogue	22
sperm	NOUN	1	shining-dialogue	2
spilling	NOUN	6	shining-dialogue	2
splinter	NOUN	4	shining-dialogue	2
splinter	VERB	4	shining-dialogue	2
splintered	ADJ	3	shining-dialogue	20
splintering	NOUN	4	shining-dialogue	2
sponge	VERB	9	shining-dialogue	14
sport	NOUN	9	shining-dialogue	2
spot	NOUN	20	shining-dialogue	2
spread	VERB	23	shining-dialogue	2
spring	NOUN	11	shining-dialogue	2
stack	VERB	8	shining-dialogue	4
staff	NOUN	8	shining-dialogue	4
stagger	VERB	5	shining-dialogue	10
staggering	ADJ	5	shining-dialogue	2
stain	VERB	9	shining-dialogue	2
stair	NOUN	1	shining-dialogue	40
stake	NOUN	10	shining-dialogue	2
stamp	VERB	18	shining-dialogue	2
stand	VERB	24	shining-dialogue	72
star	NOUN	12	shining-dialogue	2
start	VERB	22	shining-dialogue	36
stay	VERB	16	shining-dialogue	44
steal	VERB	5	shining-dialogue	2
step	NOUN	21	shining-dialogue	20
step	VERB	21	shining-dialogue	10
stethoscope	NOUN	1	shining-dialogue	2
stick	VERB	25	shining-dialogue	2
stir	VERB	11	shining-dialogue	6
stomach	NOUN	6	shining-dialogue	2
stool	NOUN	8	shining-dialogue	4
stop	NOUN	22	shining-dialogue	4
stop	VERB	22	shining-dialogue	74
stopman	NOUN	0	shining-dialogue	2
stopping	NOUN	13	shining-dialogue	2
store	NOUN	6	shining-dialogue	14
storeroom	NOUN	1	shining-dialogue	2
storm	NOUN	8	shining-dialogue	12
story	NOUN	6	shining-dialogue	4
stove	NOUN	4	shining-dialogue	2
straighten	VERB	6	shining-dialogue	4
strand	VERB	9	shining-dialogue	2
strange	ADJ	3	shining-dialogue	4
strangle	VERB	6	shining-dialogue	4
streamer	NOUN	4	shining-dialogue	2
street	NOUN	5	shining-dialogue	4
strength	NOUN	9	shining-dialogue	2
stretch	NOUN	20	shining-dialogue	2
strew	VERB	2	shining-dialogue	2
strike	VERB	27	shining-dialogue	2
stroke	VERB	16	shining-dialogue	10
strong	ADJ	10	shining-dialogue	2
struggle	VERB	7	shining-dialogue	6
stuff	NOUN	14	shining-dialogue	2
stumble	VERB	6	shining-dialogue	4
suck	VERB	8	shining-dialogue	2
suffer	VERB	11	shining-dialogue	2
sugar	NOUN	4	shining-dialogue	2
suggest	VERB	5	shining-dialogue	2
sun	NOUN	7	shining-dialogue	2
sunny	ADJ	1	shining-dialogue	2
superimpose	VERB	1	shining-dialogue	2
superimposed	ADJ	3	shining-dialogue	2
supply	NOUN	7	shining-dialogue	2
suppose	VERB	5	shining-dialogue	16
sure	ADJ	10	shining-dialogue	18
surge	VERB	8	shining-dialogue	12
surprise	NOUN	6	shining-dialogue	2
survive	VERB	4	shining-dialogue	2
swear	VERB	5	shining-dialogue	2
sweep	VERB	15	shining-dialogue	4
swell	ADJ	11	shining-dialogue	2
swelter	VERB	2	shining-dialogue	2
swing	NOUN	22	shining-dialogue	14
swing	VERB	22	shining-dialogue	24
swirl	NOUN	3	shining-dialogue	2
switch	NOUN	14	shining-dialogue	6
switch	VERB	14	shining-dialogue	8
switchboard	NOUN	1	shining-dialogue	10
table	NOUN	8	shining-dialogue	78
table	VERB	8	shining-dialogue	2
take	VERB	44	shining-dialogue	70
talent	NOUN	2	shining-dialogue	4
talk	NOUN	11	shining-dialogue	2
talk	VERB	11	shining-dialogue	28
talkin	NOUN	0	shining-dialogue	2
talking	NOUN	7	shining-dialogue	2
tap	NOUN	20	shining-dialogue	4
tap	VERB	20	shining-dialogue	4
teach	VERB	3	shining-dialogue	2
teacher	NOUN	2	shining-dialogue	2
teaching	NOUN	5	shining-dialogue	2
team	NOUN	3	shining-dialogue	2
tear	VERB	9	shining-dialogue	2
telephone	NOUN	3	shining-dialogue	8
telephone	VERB	3	shining-dialogue	2
television	NOUN	3	shining-dialogue	2
tell	VERB	9	shining-dialogue	36
temperature	NOUN	2	shining-dialogue	4
ten	NOUN	3	shining-dialogue	2
tend	VERB	3	shining-dialogue	2
terrible	ADJ	4	shining-dialogue	2
test	NOUN	13	shining-dialogue	2
thank	NOUN	1	shining-dialogue	6
thank	VERB	1	shining-dialogue	22
thing	NOUN	12	shining-dialogue	58
think	VERB	14	shining-dialogue	78
thought	NOUN	17	shining-dialogue	4
thousand	NOUN	2	shining-dialogue	2
throat	NOUN	4	shining-dialogue	4
throw	VERB	20	shining-dialogue	22
thumb	NOUN	6	shining-dialogue	4
ticket	NOUN	7	shining-dialogue	2
tilt	VERB	9	shining-dialogue	19
time	NOUN	15	shining-dialogue	44
timer	NOUN	3	shining-dialogue	2
tin	NOUN	7	shining-dialogue	2
tip	NOUN	14	shining-dialogue	2
tired	ADJ	6	shining-dialogue	4
title	NOUN	12	shining-dialogue	2
toast	NOUN	6	shining-dialogue	2
today	NOUN	4	shining-dialogue	16
toe	NOUN	9	shining-dialogue	2
toilet	NOUN	4	shining-dialogue	2
tomorrow	NOUN	3	shining-dialogue	6
tongue	NOUN	10	shining-dialogue	4
tonight	NOUN	2	shining-dialogue	10
tooth	NOUN	5	shining-dialogue	8
top	ADJ	22	shining-dialogue	4
top	NOUN	22	shining-dialogue	10
touch	VERB	27	shining-dialogue	8
town	NOUN	4	shining-dialogue	2
toy	NOUN	8	shining-dialogue	4
trace	NOUN	14	shining-dialogue	6
track	NOUN	16	shining-dialogue	328
track	VERB	16	shining-dialogue	6
tracking	NOUN	6	shining-dialogue	2
tragedy	NOUN	2	shining-dialogue	2
trail	NOUN	8	shining-dialogue	2
trance	NOUN	3	shining-dialogue	2
transfer	NOUN	15	shining-dialogue	2
travel	VERB	9	shining-dialogue	2
traveler	NOUN	1	shining-dialogue	2
tray	NOUN	1	shining-dialogue	14
tree	NOUN	7	shining-dialogue	4
tremble	VERB	2	shining-dialogue	2
tremendous	ADJ	3	shining-dialogue	2
trestle	NOUN	2	shining-dialogue	2
tricycle	NOUN	1	shining-dialogue	12
trip	NOUN	12	shining-dialogue	4
trolley	NOUN	1	shining-dialogue	4
trouble	NOUN	11	shining-dialogue	4
trouser	NOUN	2	shining-dialogue	4
truck	NOUN	3	shining-dialogue	6
true	ADJ	15	shining-dialogue	2
trust	NOUN	12	shining-dialogue	2
truth	NOUN	5	shining-dialogue	2
try	VERB	10	shining-dialogue	34
tub	NOUN	3	shining-dialogue	2
tuck	VERB	7	shining-dialogue	2
tug	NOUN	9	shining-dialogue	2
tug	VERB	9	shining-dialogue	6
tunnel	NOUN	4	shining-dialogue	2
turkey	NOUN	5	shining-dialogue	2
turn	NOUN	38	shining-dialogue	2
turn	VERB	38	shining-dialogue	114
twelve-	NOUN	0	shining-dialogue	2
twenty	NOUN	3	shining-dialogue	2
type	VERB	8	shining-dialogue	6
typewriter	NOUN	1	shining-dialogue	16
typical	ADJ	3	shining-dialogue	2
typing	NOUN	3	shining-dialogue	10
unbolt	NOUN	1	shining-dialogue	2
uncommon	ADJ	2	shining-dialogue	2
understand	VERB	5	shining-dialogue	10
unintentional	NOUN	2	shining-dialogue	2
universe	NOUN	3	shining-dialogue	2
unlock	VERB	3	shining-dialogue	2
unreliable	ADJ	4	shining-dialogue	2
unscrew	VERB	2	shining-dialogue	2
upper	ADJ	6	shining-dialogue	2
urgent	ADJ	1	shining-dialogue	2
use	VERB	13	shining-dialogue	8
various	ADJ	4	shining-dialogue	4
vegetable	NOUN	2	shining-dialogue	2
version	NOUN	6	shining-dialogue	2
very	ADJ	4	shining-dialogue	2
view	NOUN	13	shining-dialogue	2
voice	NOUN	13	shining-dialogue	45
wagon	NOUN	5	shining-dialogue	4
wait	VERB	6	shining-dialogue	12
wake	VERB	9	shining-dialogue	20
walk	NOUN	17	shining-dialogue	6
walk	VERB	17	shining-dialogue	156
walking	NOUN	12	shining-dialogue	2
wall	NOUN	9	shining-dialogue	14
wallet	NOUN	1	shining-dialogue	12
want	VERB	9	shining-dialogue	42
wash	NOUN	21	shining-dialogue	2
washing	NOUN	15	shining-dialogue	2
watch	NOUN	13	shining-dialogue	6
watch	VERB	13	shining-dialogue	14
water	NOUN	10	shining-dialogue	10
wave	NOUN	14	shining-dialogue	8
wave	VERB	14	shining-dialogue	2
way	NOUN	13	shining-dialogue	20
weather	NOUN	6	shining-dialogue	18
weep	VERB	1	shining-dialogue	10
weeping	NOUN	4	shining-dialogue	4
well	ADJ	22	shining-dialogue	6
wendy	NOUN	0	shining-dialogue	6
wendy	VERB	0	shining-dialogue	2
west	NOUN	10	shining-dialogue	2
wheel	NOUN	11	shining-dialogue	2
while	NOUN	1	shining-dialogue	6
whole	ADJ	8	shining-dialogue	12
wife	NOUN	1	shining-dialogue	16
wiggle	VERB	2	shining-dialogue	16
will	NOUN	6	shining-dialogue	2
willful	ADJ	2	shining-dialogue	4
win	VERB	6	shining-dialogue	4
wind	NOUN	15	shining-dialogue	4
window	NOUN	8	shining-dialogue	50
wing	NOUN	12	shining-dialogue	2
winter	NOUN	2	shining-dialogue	28
wipe	VERB	2	shining-dialogue	2
wiper	NOUN	3	shining-dialogue	2
wisdom	NOUN	5	shining-dialogue	4
wise	ADJ	7	shining-dialogue	4
wish	VERB	10	shining-dialogue	2
withdraw	VERB	12	shining-dialogue	2
woman	NOUN	4	shining-dialogue	6
wonder	VERB	6	shining-dialogue	2
wonderful	ADJ	1	shining-dialogue	2
wood	NOUN	8	shining-dialogue	6
word	NOUN	11	shining-dialogue	20
work	NOUN	34	shining-dialogue	6
work	VERB	34	shining-dialogue	12
world	NOUN	9	shining-dialogue	2
worry	VERB	8	shining-dialogue	6
wrist	NOUN	1	shining-dialogue	2
wristwatch	NOUN	1	shining-dialogue	2
write	VERB	10	shining-dialogue	18
writer	NOUN	2	shining-dialogue	2
writing	NOUN	15	shining-dialogue	2
wrong	ADJ	13	shining-dialogue	6
yawn	VERB	3	shining-dialogue	2
year	NOUN	4	shining-dialogue	12
yell	VERB	4	shining-dialogue	6
yellow	ADJ	8	shining-dialogue	2
yesterday	NOUN	4	shining-dialogue	2
young	ADJ	14	shining-dialogue	16
zoom	VERB	5	shining-dialogue	10
-	ADJ	0	jacobs-ladder-script	2
-	NOUN	0	jacobs-ladder-script	5
-	VERB	0	jacobs-ladder-script	1
20th	ADJ	1	jacobs-ladder-script	1
34th	ADJ	1	jacobs-ladder-script	2
46th	ADJ	1	jacobs-ladder-script	1
?	NOUN	0	jacobs-ladder-script	1
APPLAUSE	VERB	1	jacobs-ladder-script	1
BODY	NOUN	12	jacobs-ladder-script	1
DOORMAN	NOUN	1	jacobs-ladder-script	2
DRIVER	NOUN	5	jacobs-ladder-script	1
ENEMY	NOUN	4	jacobs-ladder-script	1
GARDEN	NOUN	4	jacobs-ladder-script	7
Intellectu-	NOUN	0	jacobs-ladder-script	1
Let	VERB	8	jacobs-ladder-script	1
More	ADJ	5	jacobs-ladder-script	2
NEw	NOUN	12	jacobs-ladder-script	1
ORDERLY	NOUN	4	jacobs-ladder-script	1
PEOPLE	NOUN	6	jacobs-ladder-script	10
POLICE	NOUN	2	jacobs-ladder-script	2
People	NOUN	6	jacobs-ladder-script	5
ROOM	VERB	5	jacobs-ladder-script	1
SARAH	NOUN	1	jacobs-ladder-script	1
SCENE	NOUN	10	jacobs-ladder-script	1
Shut	VERB	5	jacobs-ladder-script	1
TERMINAL	NOUN	9	jacobs-ladder-script	1
a	NOUN	7	jacobs-ladder-script	1
a-	NOUN	0	jacobs-ladder-script	1
abandon	NOUN	7	jacobs-ladder-script	1
